expression_sample,clinical_sample,position,match_type,hash_signature
F2104,GSM2530437,2103,positional,f07c282552cba28ec73aaf3811750cdc
F2105,GSM2530438,2104,positional,2e624bc766108a28f3ecf1943b0badd5
F2106,GSM2530439,2105,positional,09f1e095707f6dbb4a70756f98d98829
F2107,GSM2530440,2106,positional,9ee1adb2d5ca26a429d305d724e8160f
F2108,GSM2530441,2107,positional,76c58304537efe87ccab5d66077ab455
F2109,GSM2530442,2108,positional,e1a311678794dd2b6fbdd6f4c13b406e
F2110,GSM2530443,2109,positional,6e70158d7b7995f274625513a358fa4d
F2111,GSM2530444,2110,positional,04144b2c8d2dd4174b783fdb489e8bc1
F2112,GSM2530445,2111,positional,50701dd9b261aaeb92ffda6d050226c0
F2113,GSM2530446,2112,positional,a7640d3a32da9158ebdf471814086de5
F2114,GSM2530447,2113,positional,5271cf1d40e74b9b1a55c7cf75011142
F2115,GSM2530448,2114,positional,7ac5d175e275b3edcadb32b90d788b61
F2116,GSM2530449,2115,positional,670c1b353efc8b60b23fab31224e80dc
F2117,GSM2530450,2116,positional,8ee6e622a562894695f6e9c6ee9eb4eb
F2118,GSM2530451,2117,positional,888ed097992140bde04106fae01fec93
F2119,GSM2530452,2118,positional,b1a9a2575ce8fbe88f3402fb17e2a8c4
F2120,GSM2530453,2119,positional,4a774dc3101fb2a27370336292a45804
F2121,GSM2530454,2120,positional,e9b031db62cdb7feb1d34c5ae4ac2f1b
F2122,GSM2530455,2121,positional,0b76c0de69a413bae731664a23a4de43
F2123,GSM2530456,2122,positional,eba0d24f93af279c25cb6e5663a0c244
F2124,GSM2530457,2123,positional,256ccd1efc82e581ff40ad76aec65f9e
F2125,GSM2530458,2124,positional,b2b1beb116ca4cd63b1edec64b887e93
F2126,GSM2530459,2125,positional,5c8651e80d3c212fe077480d63f512eb
F2127,GSM2530460,2126,positional,30594a50971f247665e60569a0520304
F2128,GSM2530461,2127,positional,9fe46fbf56753d2d868dce081c5e52b1
F2129,GSM2530462,2128,positional,b8a720fd7212747c33659530b6527b43
F2130,GSM2530463,2129,positional,f7749e7a44731aafe6f555f975058381
F2131,GSM2530464,2130,positional,5e80db1aeaa44659cfd052381f86480a
F2132,GSM2530465,2131,positional,bf69009ec4292ab564007115930da178
F2133,GSM2530466,2132,positional,908f797a3b31076e7231c13f9424bb50
F2134,GSM2530467,2133,positional,4ef15b52ab10863da8dda746890c1a22
F2135,GSM2530468,2134,positional,033a76cc5a7df1a908f956f76d4a70c1
F2136,GSM2530469,2135,positional,266262bc15b2afbbb2adea16c9c30507
F2137,GSM2530470,2136,positional,2c8322fdd4c094912582a9d98db5bbde
F2138,GSM2530471,2137,positional,838085ea5e50b14a893a4ca9003297ef
F2139,GSM2530472,2138,positional,79ed0cb8ec0714a140ad624a1a695fc4
F2140,GSM2530473,2139,positional,b12aa8623db427cd1d6c78fd520a711e
F2141,GSM2530474,2140,positional,0f0215a72657e7ddb7156e4af13f3e83
F2142,GSM2530475,2141,positional,fe2530a204de8dd99a0df31483cfc5e9
F2143,GSM2530476,2142,positional,80dcabfac983570e30f63da705095e92
F2144,GSM2530477,2143,positional,8e17c578ce6fd3fdddb6eb46b97774d8
F2145,GSM2530478,2144,positional,3f4b4f857ce7dbda8d13ab27d5b50980
F2146,GSM2530479,2145,positional,e9c5456750b38c66fb472528b4b8729f
F2147,GSM2530480,2146,positional,a2daf4f63379f1bf835b1d64b981a86a
F2148,GSM2530481,2147,positional,d528f7db00d961c33b29bda59ded54a1
F2149,GSM2530482,2148,positional,a6f64b4c30973124c8184d4201cae3bf
F2150,GSM2530483,2149,positional,af9b34d776fc75d3955a9b29891196e4
F2151,GSM2530484,2150,positional,0ea64db490f5def843ec053c20d42d8b
F2152,GSM2530486,2151,positional,74d98adcb2542b97b7dc28fcd4a82ca6
F2153,GSM2530487,2152,positional,31a8b6e40bbbb0ee348d6a8ae2101315
F2154,GSM2530488,2153,positional,43afe3f2f10b4f57dfb630986a431df3
F2155,GSM2530489,2154,positional,c8f077d7b786839d796b14c30988d632
F2156,GSM2530490,2155,positional,0a3ec6352df722731f2573feec1e31f1
F2157,GSM2530491,2156,positional,f735ebc2a56600ae98cda9fc1e063ecd
F2158,GSM2530492,2157,positional,6ff74f46f9ae84ebe6c9899ae1003a56
F2159,GSM2530493,2158,positional,accb44a37a3f9717e778b194302452a5
F2160,GSM2530494,2159,positional,8868871b3c5e09038629bc19d5939b80
F2161,GSM2530495,2160,positional,96470464184497dba3961a029f752a14
F2162,GSM2530496,2161,positional,ce45e60e5ad4566ec3a5b8600d6eea42
F2163,GSM2530497,2162,positional,34b5b6c65e5364ae8b35f2fe641fc4bd
F2164,GSM2530498,2163,positional,24228b9f929186be82ab14108050c6b1
F2165,GSM2530499,2164,positional,96764b9c9211c4b67097eb63f4397803
F2166,GSM2530500,2165,positional,e04f3622471596aa25eff26a5949ecea
F2167,GSM2530501,2166,positional,34c2737123d94c0fcfa55c93f81ed38c
F2168,GSM2530502,2167,positional,e4b074ac1d2381da4ab410fa35dee8fb
F2169,GSM2530503,2168,positional,ee2d16ac5a41ebbde3fc02743874860c
F2170,GSM2530504,2169,positional,c9a24ef8c4690180092a3703ffb504f5
F2171,GSM2530505,2170,positional,1a64bb20b934aec4a64396bd5b30722a
F2172,GSM2530506,2171,positional,66094afdcc7a9820be1933bb41bfbef3
F2173,GSM2530507,2172,positional,6195191a6a9c1dcf7e65b886787933cd
F2174,GSM2530508,2173,positional,dc77316c067f8f1e52c9ce5530e0387d
F2175,GSM2530509,2174,positional,a9f5d5fff5903c0eac3439e80b90127c
F2176,GSM2530510,2175,positional,219555d57877036cbe7d6d484ae5c18b
F2177,GSM2530511,2176,positional,8d22b7bb4f5f6887f64e694c8532b269
F2178,GSM2530512,2177,positional,f4dfeaf5f93e4363315a68e8f5d1bd9d
F2179,GSM2530513,2178,positional,f15667e18f8eb276a040e4e6dba0fbfd
F2180,GSM2530514,2179,positional,79341d48731884474e3db1176f742341
F2181,GSM2530515,2180,positional,d35b196d8c92a3bd0b24395bbd6a8b7b
F2182,GSM2530516,2181,positional,d639b9d36fb8755d33b4b99fa4e40e7c
F2183,GSM2530517,2182,positional,e2fcc1e169ea436ae3d091b1a3425c61
F2184,GSM2530518,2183,positional,a348cfffcf0b293fcc91be87b0b03c99
F2185,GSM2530519,2184,positional,3764ce11838a92cfc1a87db68ffab910
F2186,GSM2530520,2185,positional,c02067bfeaf74bd6eaf22fea8d509c3e
F2187,GSM2530521,2186,positional,71d87b276cb43f29c520fec73d8ca6d4
F2188,GSM2530522,2187,positional,9f4bbc9d267dd9739597481f8094e53c
F2189,GSM2530523,2188,positional,5e8238ed6fea29a008525644017bfddb
F2190,GSM2530524,2189,positional,f7ad1f0af652a92c93ea332869cda824
F2191,GSM2530525,2190,positional,39fc37b69257be9f0ef6bdfd8d6bf5f1
F2192,GSM2530526,2191,positional,e94e31581963260bd92700cab97aeb06
F2193,GSM2530527,2192,positional,3b2446b83b96cc102d8f36b5248f16a9
F2194,GSM2530528,2193,positional,11ffef26360bf974fa278c0471c2dcc4
F2195,GSM2530529,2194,positional,577f94ebde909136599b1bb5493b6ce3
F2196,GSM2530530,2195,positional,785c8eb19e0e5efb5abd6fe753f49f0e
F2197,GSM2530531,2196,positional,c1af36b1b78b64441515a9698b58b31b
F2198,GSM2530532,2197,positional,e9d8bd055178e36b708b663ae28a3a9c
F2199,GSM2530533,2198,positional,918524a58e30a17c897ea8b67ec939e7
F2200,GSM2530534,2199,positional,a43f52eef9bb24d20a205824cbfd7bf5
F2201,GSM2530535,2200,positional,3fc2b3d85c6ce7236cc48fee9cda2b9e
F2202,GSM2530536,2201,positional,fc80632ae4cbeb48d4a6a7536e827321
F2203,GSM2530537,2202,positional,3d53eb5b8c27b7c91ac146299c8346a3
F2204,GSM2530538,2203,positional,64b87caa5bab57bdd404c957820e2369
F2205,GSM2530539,2204,positional,c0f54228a8e3367c7e5d6aece539984b
F2206,GSM2530540,2205,positional,12f4b46a2f7a39bc09ef3e2271a5d656
F2207,GSM2530541,2206,positional,5ed53fa957d722bd8c4672536c64b8ec
F2208,GSM2530542,2207,positional,c5e623c61761bcbca012d1ffad844087
F2209,GSM2530543,2208,positional,78e29941f3723f8db82023579477aa15
F2210,GSM2530544,2209,positional,2f2db1ff388f763f5738761277bcd0e1
F2211,GSM2530545,2210,positional,01550e43b68d08acfffa36be332374cb
F2212,GSM2530546,2211,positional,f47338c4c3f3fd6a9f0d2ef8952619f5
F2213,GSM2530547,2212,positional,450677b07189afbdd7eaa6895ab40c37
F2214,GSM2530548,2213,positional,c91054f6eb2a6acec18bf7859cc8840f
F2215,GSM2530549,2214,positional,cbded6a25aa007f4f158cdefe979a740
F2216,GSM2530550,2215,positional,9d1fc0b39f3fcb89f466b6fbd9fc3e55
F2217,GSM2530551,2216,positional,4d408ace4a3b3a67d7626954b2d1c57e
F2218,GSM2530552,2217,positional,8e64ad0b52603ef29f8fb8ab50122a0d
F2219,GSM2530553,2218,positional,333416290ef652e09432744d2c09ad55
F2220,GSM2530554,2219,positional,951d45d75007a1fcdc4ea07c28a61e54
F2221,GSM2530555,2220,positional,3e08db467874d00161f2e3c1b2692286
F2222,GSM2530556,2221,positional,052b712bb67293d08aa1aadef9c46d52
F2223,GSM2530557,2222,positional,efacb052f2cef32077fdbf6414abf142
F2224,GSM2530558,2223,positional,4f157a407c6e1c7634143e5fd92b621a
F2225,GSM2530559,2224,positional,581a054347696562b7d1b167eb53816b
F2226,GSM2530560,2225,positional,1805fc23b9ba53208846fd4cacef3835
F2227,GSM2530561,2226,positional,a5ffb0d4f208c51e653015845a04a541
F2228,GSM2530562,2227,positional,baf3a8b8d6dade3271ed8d2dde3466a9
F2229,GSM2530563,2228,positional,cdadb1e078e83e68692d929b03258406
F2230,GSM2530564,2229,positional,ee50aa5e4e70cdd8cfd1894e059c0400
F2231,GSM2530565,2230,positional,ddb6d6e19246b2a73b55307e2079519c
F2232,GSM2530566,2231,positional,7405a1f089ccfd528180daf40bc46e0a
F2233,GSM2530567,2232,positional,a306649dbb4d5b6431ff2f24221dadd7
F2234,GSM2530568,2233,positional,8125e4dd3b21419c8227cec4253e0707
F2235,GSM2530569,2234,positional,a9f6749b0eca722267c454c39e654739
F2236,GSM2530570,2235,positional,a401d0607f816de741a95f9397ca1496
F2237,GSM2530571,2236,positional,24f44525c091d5cfff1791443a34b7d3
F2238,GSM2530572,2237,positional,b1b0e8fd80aeb531086abdcfe6ef893f
F2239,GSM2530573,2238,positional,666c167056d0b75f278036e55d658031
F2240,GSM2530575,2239,positional,0cf9be9ac437e98c708a5d1ea7123ae4
F2241,GSM2530576,2240,positional,4cdfef88fda31e779685ed93b813122e
F2242,GSM2530577,2241,positional,5169e94c3bbcbafeb9a1559a6a497270
F2243,GSM2530578,2242,positional,759c2e60d47b457f2d7811d35c7991a6
F2244,GSM2530579,2243,positional,174b14eed1b59b55febfe4c21700ad48
F2245,GSM2530580,2244,positional,782449dd3b899e0269e7fe4af30980c7
F2246,GSM2530581,2245,positional,fc4ef09e7b852c14ca8a8e7a7274f3c5
F2247,GSM2530582,2246,positional,88f1e00a6ba1d5f2f67d350dc6985a1d
F2248,GSM2530584,2247,positional,072e2750e59a998c9afcd9af9ee856dd
F2249,GSM2530587,2248,positional,c1fc4c27542b6be6d04d379188f0fe21
F2250,GSM2530588,2249,positional,000cda84a04556973d0a24080058d25b
F2251,GSM2530589,2250,positional,147af4b95cb21cfbcd0ba2f824bf049e
F2252,GSM2530590,2251,positional,152d058261a58bcc03a8c2c3b7a12519
F2253,GSM2530591,2252,positional,ae4065ba5902026dd51f288e2fd8fa7a
F2254,GSM2530592,2253,positional,b9e0ee4673720881a07fa3f2c17397fd
F2255,GSM2530593,2254,positional,2d61d05f0fb8a94b97a55103e696f583
F2256,GSM2530594,2255,positional,b965eaf3aff177561845c2fb3824395d
F2257,GSM2530595,2256,positional,97e476aaf99e2902c72055036c4a780e
F2258,GSM2530596,2257,positional,fe2a11b952d99fcce2a4c19714741b4a
F2259,GSM2530597,2258,positional,a37c0a049fd1de9aaabede7383444e22
F2260,GSM2530598,2259,positional,3341a474d242f27d70909148f7e4b4bb
F2261,GSM2530599,2260,positional,fb631c31d590c3aae95b00691a14b78f
F2262,GSM2530600,2261,positional,57b3a2a35175d4f2f797d88d792a08b2
F2263,GSM2530601,2262,positional,129da43bc09263edf5ab76e99e70421c
F2264,GSM2530602,2263,positional,a44468d856b63586a8c3b4d2951d049b
F2265,GSM2530603,2264,positional,d2bb6a7f5c72fd3c5018db5120dde82a
F2266,GSM2530604,2265,positional,aa71eb33469f7e34afcefdcbb4d741dd
F2267,GSM2530605,2266,positional,0c2b49b96e1bb08f662b9d71d0f1b94a
F2268,GSM2530606,2267,positional,4ae4707786c3c872e0b466c3ba28bcd2
F2269,GSM2530607,2268,positional,cf43ea6d26b13de98df63f0ec302108a
F2270,GSM2530608,2269,positional,66ab91e2c40eeccda0dd562ab25de15d
F2271,GSM2530609,2270,positional,0b8dac70175e5bd83facf5decb265603
F2272,GSM2530610,2271,positional,7a984f622f7306d4e154b9d18d81b2df
F2273,GSM2530611,2272,positional,720f6920ccf0ec52b2adc68d1b121785
F2274,GSM2530612,2273,positional,356c164a5a72ffa4f3798babdfa30246
F2275,GSM2530613,2274,positional,990f067d597736dd51a3194ae94f1f9e
F2276,GSM2530614,2275,positional,963a1637ca150b6621b556b441e240d5
F2277,GSM2530615,2276,positional,0b41af4edaf92edd1fafbc999d8c6b53
F2278,GSM2530616,2277,positional,6371cb08ee0c657100f54ecd3356697a
F2279,GSM2530617,2278,positional,1923fb13073c6cd57af3ab1202bb5223
F2280,GSM2530618,2279,positional,aa0337f36a9087464657b3a0daf4d351
F2281,GSM2530619,2280,positional,1d7617d8abdf1d800f589edcdc2176c3
F2282,GSM2530620,2281,positional,61160b03df55a405973baad3ac9ac5d4
F2283,GSM2530621,2282,positional,0a44b0e310c5bd178048e3fc44cf3a91
F2284,GSM2530622,2283,positional,fd646ea40b2d4e83db1e1fd5683155a3
F2285,GSM2530623,2284,positional,dda3e6fa392858fd02cc25d95f04f1ec
F2286,GSM2530626,2285,positional,374fd209a251b949047ffd97b7ab4c87
F2287,GSM2530627,2286,positional,b54744cbc398ea89a997f9eba4d0f040
F2288,GSM2530628,2287,positional,31ad0dd732ceae3144f8cde8af325ee2
F2289,GSM2530629,2288,positional,fee4ddb3b82293560b015e903df32d9d
F2290,GSM2530630,2289,positional,7a0f261a7de78169541973bc96e7bdb8
F2291,GSM2530631,2290,positional,49a50ee856363d8500668ade0a0ced2e
F2292,GSM2530632,2291,positional,dfe690be6dc9005bb112d37f7d3fd5bf
F2293,GSM2530633,2292,positional,9fa130f19a69ae8b5830ac2a2e101260
F2294,GSM2530634,2293,positional,ea54d6805e7661dff731ffd49a8b9611
F2295,GSM2530635,2294,positional,bcd82b79d044e968f31af35a0d3e4288
F2296,GSM2530636,2295,positional,33c1ae2ac9997b5ff0b13497e8e1d2ad
F2297,GSM2530637,2296,positional,6fcebe53eddc4f9375fed8129c5ebe92
F2298,GSM2530638,2297,positional,cc514686a80ab27289debd2879dfb3dd
F2299,GSM2530640,2298,positional,5eed689ac122864f52d851269f7b036b
F2300,GSM2530641,2299,positional,c1b1d3750a1797411c4c1c58b9dd6516
F2301,GSM2530642,2300,positional,c0fd9ebbc40f5b1276ceee08b4d6bb4b
F2302,GSM2530643,2301,positional,47c52448c30af5bf5febcffe6578be61
F2303,GSM2530644,2302,positional,715ad1f1c97633a503743e870a191261
F2304,GSM2530645,2303,positional,3e8dc44b4758d1abc1c8a688b4ee5448
F2305,GSM2530646,2304,positional,2596b48c362fbd2780ddf7f6f252ca79
F2306,GSM2530647,2305,positional,0181afb0ed8adaab8d725e41cbec9a9a
F2307,GSM2530648,2306,positional,8cf97be3458ee96c743ca455483256cd
F2308,GSM2530649,2307,positional,f49fae9a9fae2ba540163397c22f1857
F2309,GSM2530650,2308,positional,2b2424b517308f59d6fb0adfd81bc88f
F2310,GSM2530651,2309,positional,ed7de1000bbfdf0cfa36472df84c1675
F2311,GSM2530652,2310,positional,4ad839e9545936900abc9cfee85fcc9d
F2312,GSM2530653,2311,positional,39a525e42679cf2f76a8e02ec4f665b3
F2313,GSM2530654,2312,positional,b638322c505473e0e1ac7ea579f11ca7
F2314,GSM2530655,2313,positional,e8acc09af6d5e42b940030827c935597
F2315,GSM2530656,2314,positional,42a4400ff479cfbd3ec4891093ad4ed6
F2316,GSM2530657,2315,positional,c7b9a7b7537fafdc80f138f07f6cd055
F2317,GSM2530658,2316,positional,944a5f27b51b52fd51d86994b1d1b33c
F2318,GSM2530659,2317,positional,5aeb05baf41d8e688daa1a8a680aa2ee
F2319,GSM2530660,2318,positional,fe0c2288c5f592b8d28174f77ec494bb
F2320,GSM2530661,2319,positional,ae582e1294a1f1eb7653db66a98abbeb
F2321,GSM2530662,2320,positional,e5663d65bd8a379626a399422c91aa93
F2322,GSM2530664,2321,positional,bb54abe344b7b5e73ff1e7730e6436f2
F2323,GSM2530665,2322,positional,c66f4dcaa57a2f3c2343f4c328cd70b3
F2324,GSM2530666,2323,positional,40b23126edd3413ccbbfdd90239c3c9c
F2325,GSM2530667,2324,positional,8a0f1335250cf18c4eb211c4ec0ff5a4
F2326,GSM2530668,2325,positional,dccb92e606c533fa1e561ca7ae1f95e4
F2327,GSM2530669,2326,positional,279260b1ecba3ff581e019fa62f25f3a
F2328,GSM2530670,2327,positional,3f1436350ee02de56a2e7f5565dcc091
F2329,GSM2530671,2328,positional,6e0e7d6f18b32204ce1779f503e60810
F2330,GSM2530672,2329,positional,e740e08d318d21a42cd5baa62251bbee
F2331,GSM2530673,2330,positional,c892e86195e1bb6af4c7d6daa5e68ed5
F2332,GSM2530674,2331,positional,29829cc8fab515f1dd3c8744250b496c
F2333,GSM2530675,2332,positional,80f4790035a8e9455362faef2e063f65
F2334,GSM2530676,2333,positional,3742d03e4ca6c175e07fd88e50687f6b
F2335,GSM2530679,2334,positional,a16ef75a7bcde52a0772d42944bfe8e1
F2336,GSM2530681,2335,positional,9d77fea9b2bd2eeee522105113c00d96
F2337,GSM2530682,2336,positional,2a6a887bb5e3fe62f3fa220c6a662d75
F2338,GSM2530683,2337,positional,fc9de1edd7226ad000287baaf28454ca
F2339,GSM2530684,2338,positional,69d8e4ad67638f7e0b06db80166ba1bc
F2340,GSM2530685,2339,positional,0b20792dc052842f1609d5f3475bee7a
F2341,GSM2530686,2340,positional,957c5417c4d00d60005024185d0b1b48
F2342,GSM2530688,2341,positional,b98e5c4f4b78a1bd7ba8c9875f15a6c4
F2343,GSM2530692,2342,positional,2e50a19b6d5ac98e062c9d54e0f90302
F2344,GSM2530693,2343,positional,b8321d612d064fb5ef108703159b48f6
F2345,GSM2530694,2344,positional,2a59a14f371308fd844c0393973dff2b
F2346,GSM2530695,2345,positional,b85c7c88a68036cd4f106c447fc1915e
F2347,GSM2530696,2346,positional,e6e3ea6b463821e5388e10c32f9d2952
F2348,GSM2530697,2347,positional,31e60dad1872660871f64acb698ae72e
F2349,GSM2530698,2348,positional,71437aa1910f6738f036afa267bd3a9b
F2350,GSM2530699,2349,positional,c75e02440340ef5e9b7bfd6af1260915
F2351,GSM2530700,2350,positional,108294d38414e7042f3333b6b30dda56
F2352,GSM2530701,2351,positional,4d671be0f55f2760c93095de348912f2
F2353,GSM2530702,2352,positional,eebd17c7e15f11f7a852bca6a8c5eb91
F2354,GSM2530703,2353,positional,577cc781a948627f1a6a87b49958377f
F2355,GSM2530704,2354,positional,3a66912dbb045a49510123728fbebc0a
F2356,GSM2530705,2355,positional,4922daf510c7db89b3dfa2ae09c09b0e
F2357,GSM2530706,2356,positional,f1575333d979a33a7d1fba6696adef40
F2358,GSM2530707,2357,positional,15bc633216837f98667c2b631666744b
F2359,GSM2530708,2358,positional,66f56260b3610d1cfdff198482587217
F2360,GSM2530709,2359,positional,8eed37ccf741c19e40efed17c05b715d
F2361,GSM2530710,2360,positional,fa020dbfcde15d026afabec7b8c882b2
F2362,GSM2530711,2361,positional,606b5f8422906f0a7e2d8fe1f80c35e7
F2363,GSM2530712,2362,positional,a3946996f422f60af8415a7ef26cb4b0
F2364,GSM2530713,2363,positional,f1c1c9c7c9967914cf69bd4e561cee69
F2365,GSM2530714,2364,positional,15560833f5388392489dee74bcacd33c
F2366,GSM2530715,2365,positional,a51cdddcee452d494fac27c7de74ee07
F2367,GSM2530716,2366,positional,9b516b7ff23e72b7865531a50ece599d
F2368,GSM2530717,2367,positional,576a2d9e16f9b2c8d9b81b7867e9820b
F2369,GSM2530718,2368,positional,0eb3086e3156a0185f8921c0561f5a63
F2370,GSM2530719,2369,positional,88c244dbcbd02266a22529767ae75995
F2371,GSM2530720,2370,positional,b0a46b4c1ac790cded76dac0ce79d4a7
F2372,GSM2530721,2371,positional,3f042272659507ccd40358d70fd6688b
F2373,GSM2530722,2372,positional,e352cfbcfa71c8f58b645b274f3414b3
F2374,GSM2530723,2373,positional,268de70e950645d8e90a49d885fa06c5
F2375,GSM2530724,2374,positional,c96f98980833ba56624762b0fe49195b
F2376,GSM2530725,2375,positional,db5932d6961f02f04c5c5eabc9f94589
F2377,GSM2530726,2376,positional,1662d38025cd1a371dc63c66a65644dd
F2378,GSM2530727,2377,positional,12d13eea9272e6922f75a8c9655bcf2d
F2379,GSM2530728,2378,positional,3279d4e214ed59670d7dfccf7901707c
F2380,GSM2530729,2379,positional,1dc00158a396ce4993afe3b070d1744d
F2381,GSM2530730,2380,positional,c864713851131b950fc4d8ec48d5e118
F2382,GSM2530731,2381,positional,ac6c76bb68631f080f00769e8d4fddbc
F2383,GSM2530732,2382,positional,26ca0ac49ecf3d7a755b2f4bdc86876f
F2384,GSM2530733,2383,positional,6cc3941bc40cf3351edb205458f76849
F2385,GSM2530734,2384,positional,e374c9e825d784724317a125731c8389
F2386,GSM2530735,2385,positional,cce38dcd8af598d449e2f05e17840334
F2387,GSM2530736,2386,positional,801c481d57de11e3224e8d4b92558af3
F2388,GSM2530738,2387,positional,420b5445d15828f88eaf9f8fd67b3a93
F2389,GSM2530739,2388,positional,8059a57e9f2eedbaae3236120ee64bcf
F2390,GSM2530740,2389,positional,22c0a82c17759fa3b0bde3c4d9c3b7f6
F2391,GSM2530741,2390,positional,15efc4288f8c8d304f49d93d3d29b980
F2392,GSM2530742,2391,positional,74f7bd7e1de459a156e4e865b906f5ee
F2393,GSM2530743,2392,positional,5017bc14da8b30d9f5d92fa442bf78e0
F2394,GSM2530744,2393,positional,fe3b42c4f3659f72672412ae30d9b222
F2395,GSM2530745,2394,positional,237571145a56f06f01e6952342576324
F2396,GSM2530747,2395,positional,0666a6998a212aec941a36d5d0af9b6d
F2397,GSM2530751,2396,positional,304158c4bc7afc2e6f245e0610c6be70
F2398,GSM2530752,2397,positional,b3a8b4548f1935794b5fd18eef3114c6
F2399,GSM2530755,2398,positional,0054cd988dc5b73dac03aeaa63e76ff6
F2400,GSM2530756,2399,positional,80749a36d06e7d83ad384b3e33638266
F2401,GSM2530757,2400,positional,a79c64f82bd6fc2d012181967b722ad6
F2402,GSM2530758,2401,positional,9d9b3acc39ee47b23d3a3addc79bc5b5
F2403,GSM2530759,2402,positional,62bc09a932c58e495b014626cbe1de3a
F2404,GSM2530760,2403,positional,b8502a7bdef4a75361a27e180f09cc80
F2405,GSM2530761,2404,positional,204b3a80f73ee49e379a6c40707e5823
F2406,GSM2530762,2405,positional,e50c3cccfe9c27927e362b56a3c8b40a
F2407,GSM2530763,2406,positional,f90bb272e4a95e3b2a93e682dbd4975c
F2408,GSM2530764,2407,positional,293ddb90d3d0cffa8e00aa4e00f49091
F2409,GSM2530765,2408,positional,769fd2ec8216a266f4bd2c122442ba95
F2410,GSM2530766,2409,positional,019f3ee0cc3d1c5e333d6d1a0a8fccc0
F2411,GSM2530767,2410,positional,48dc043a0c626b30b197a62c588ab93b
F2412,GSM2530768,2411,positional,3cbb731d25bbe4755070885bd1f3dc7c
F2413,GSM2530769,2412,positional,7e047c06332db5011fe8b95d3d75f459
F2414,GSM2530770,2413,positional,cdff28409c8ee915c614990e5a6c32db
F2415,GSM2530772,2414,positional,3340063214e465ca3dfbea2dbceea1c3
F2416,GSM2530773,2415,positional,658bd4f4546593b4831f31d270fa1bad
F2417,GSM2530774,2416,positional,8c24409331d0563ec39c7c393a162116
F2418,GSM2530775,2417,positional,527aaa8e3544197b2e116d020fee5849
F2419,GSM2530776,2418,positional,b9b622676cc158280f488c04bb3f05b7
F2420,GSM2530777,2419,positional,1fe981f041a3f249b7c984ed9382f911
F2421,GSM2530778,2420,positional,8444f07ae78dc956a5b480f2c6b6c586
F2422,GSM2530779,2421,positional,7f12c916a3307cdeb799252416f0bd5c
F2423,GSM2530780,2422,positional,b3629f666b49b5114d536bf96a1aea24
F2424,GSM2530781,2423,positional,51ace765e025e117e84a8e44c8442ac8
F2425,GSM2530782,2424,positional,f904758b43da6a398838ad6eb0b3efdb
F2426,GSM2530783,2425,positional,5d0842f0ca3c14787859006aa423eb6a
